PS_Code,PS_Name,Region_Name,District_Name,Constituency_Name,Registered_Voters
V00481,SOGAKOPE SEC SCHOOL SOGAKOPE,VOLTA,SOUTH TONGU,SOUTH TONGU,1078
V00482,MODZEKPO GATE SOGAKOPE,VOLTA,SOUTH TONGU,SOUTH TONGU,697
V00483,E P CHURCH SOGAKOPE,VOLTA,SOUTH TONGU,SOUTH TONGU,728
V00484,"OLD PRIMARY ""A"" SCHOOL SOGAKOFE",VOLTA,SOUTH TONGU,SOUTH TONGU,863
V00485,G P PRIMARY SCHOOL SOKPOE,VOLTA,SOUTH TONGU,SOUTH TONGU,970
V00486,D A PRIMARY SCHOOL SOKPOE,VOLTA,SOUTH TONGU,SOUTH TONGU,1047
V00487,CHURCH OF PENTECOST ALAVANYO-SOKPOE (A),VOLTA,SOUTH TONGU,SOUTH TONGU,588
V00488,CHURCH OF PENTECOST ALAVANYO-SOKPOE (B),VOLTA,SOUTH TONGU,SOUTH TONGU,590
V00489,G P PRIM SCH ANAOSUKOFE,VOLTA,SOUTH TONGU,SOUTH TONGU,165
V00490,COMMUNITY CENTRE AKPAFLETO,VOLTA,SOUTH TONGU,SOUTH TONGU,508
V00491,R C PRIMARY SCHOOL VUME,VOLTA,SOUTH TONGU,SOUTH TONGU,755
V00492,POST OFFICE TEFLE,VOLTA,SOUTH TONGU,SOUTH TONGU,510
V00493,HEALTH CENTRE TEFLE,VOLTA,SOUTH TONGU,SOUTH TONGU,884
V00494,CHURCH OF PENTECOST TEFLE-MOTORWAY,VOLTA,SOUTH TONGU,SOUTH TONGU,666
V00495,G P PRIMARY SCHOOL KPOTAME (A),VOLTA,SOUTH TONGU,SOUTH TONGU,715
V00496,G P PRIMARY SCHOOL KPOTAME (B),VOLTA,SOUTH TONGU,SOUTH TONGU,717
V00497,GLOBAL EVANG CHURCH KPORDIWLOR,VOLTA,SOUTH TONGU,SOUTH TONGU,290
V00498,D A PRIMARY SCHOOL AGORGBE,VOLTA,SOUTH TONGU,SOUTH TONGU,624
W00285,R C PRIMARY SCHOOL APOWA,WESTERN,AHANTA,AHANTA ,720
W00286,R C JHS APOWA,WESTERN,AHANTA,AHANTA ,480
W00287,KONFRENE ENTIYA APOWA,WESTERN,AHANTA,AHANTA ,1001
W00288,MARKET ENTIYA APOWA,WESTERN,AHANTA,AHANTA ,707
W00289,NARZARETH PREP SCH APOWA,WESTERN,AHANTA,AHANTA ,587
W00290,METH JHS APOWA,WESTERN,AHANTA,AHANTA ,669
W00291,WESTERN FOUNDATION PRIM SCH APOWA,WESTERN,AHANTA,AHANTA ,713
W00292,SEVENTH DAY CHURCH WARRIKROM APOWA,WESTERN,AHANTA,AHANTA ,247
W00293,CATH.PRIM. SCH. KEJABIL,WESTERN,AHANTA,AHANTA ,786
W00294,D/A JHS KEJABIL,WESTERN,AHANTA,AHANTA ,1081
W00295,R C PRIM SCH ADJUA,WESTERN,AHANTA,AHANTA ,705
W00296,R C PRIM SCH FUNKO,WESTERN,AHANTA,AHANTA ,1090
W00297,D A JHS FUNKO,WESTERN,AHANTA,AHANTA ,857
W00298,METHODIST PRIM SCH NEW AMANFUL,WESTERN,AHANTA,AHANTA ,1095
W00299,D A JHS NEW AMANFUL,WESTERN,AHANTA,AHANTA ,561
W00300,D A JHS BEAHU (A),WESTERN,AHANTA,AHANTA ,555
W00301,D A JHS BEAHU (B),WESTERN,AHANTA,AHANTA ,557
W00302,D A PRIM SCH YABIW,WESTERN,AHANTA,AHANTA ,432
W00303,D A JHS YABIW,WESTERN,AHANTA,AHANTA ,461
W00304,D A PRIM SCH ANKYERYIN,WESTERN,AHANTA,AHANTA ,439
W00305,R C PRIM SCH EGYAM,WESTERN,AHANTA,AHANTA ,1063
W00306,D A KG PUNPUNI,WESTERN,AHANTA,AHANTA ,326
W00307,COMMUNITY CENTRE EWUSIEJOE,WESTERN,AHANTA,AHANTA ,991
W00308,D A JHS EWUSIEJOE,WESTERN,AHANTA,AHANTA ,1079
W00309,D A PRIM SCH BOKORO,WESTERN,AHANTA,AHANTA ,528
W00310,METHODIST JHS HOTOPO,WESTERN,AHANTA,AHANTA ,804
W00311,COMMUNITY CENTRE ANOFOKROM HOTOPO,WESTERN,AHANTA,AHANTA ,459
W00312,VILLAGE HALL SESE,WESTERN,AHANTA,AHANTA ,32
W00313,METHODIST PRIM SCH AKETENKYEN,WESTERN,AHANTA,AHANTA ,575
W00314,COMMUNITY CENTRE FRIBOHU,WESTERN,AHANTA,AHANTA ,157
W00315,COMMUNITY CENTRE FRETSI,WESTERN,AHANTA,AHANTA ,407
W00316,COMMUNITY CENTRE ANYINASE,WESTERN,AHANTA,AHANTA ,332
W00317,COMMUNITY CENTRE MPEASEM - TONDU,WESTERN,AHANTA,AHANTA ,169
W00318,COMMUNITY CENTRE KANFAKROM,WESTERN,AHANTA,AHANTA ,275
W00319,COMMUNITY CENTRE AMPATANO,WESTERN,AHANTA,AHANTA ,331
W00320,COMMUNITY CENTRE AKATAKYI,WESTERN,AHANTA,AHANTA ,180
W00321,D A JHS ABOADE,WESTERN,AHANTA,AHANTA ,678
W00322,D A  PRIM SCH ABOADE,WESTERN,AHANTA,AHANTA ,877
W00323,D A PRIM SCH KWAMEKROM,WESTERN,AHANTA,AHANTA ,566
W00324,"DIXCOVE TAXI STATION, AGONA NKWANTA",WESTERN,AHANTA,AHANTA ,456
W00325,"S. D. A. PRIM. SCH, AGONA NKWANTA (A)",WESTERN,AHANTA,AHANTA ,586
W00326,"S. D. A. PRIM. SCH, AGONA NKWANTA (B)",WESTERN,AHANTA,AHANTA ,586
W00327,D.A PRIM SCH AGONA,WESTERN,AHANTA,AHANTA ,679
W00328,R C PRIM SCH AGONA (B),WESTERN,AHANTA,AHANTA ,612
W00329,"R C JHS, AGONA",WESTERN,AHANTA,AHANTA ,472
W00330,GREL D A KG APEMANIM BANSO,WESTERN,AHANTA,AHANTA ,576
W00331,D A JHS APEMANIM,WESTERN,AHANTA,AHANTA ,732
W00332,"COMM. CENTRE, MAPANYINSA",WESTERN,AHANTA,AHANTA ,753
W00333,"COMM. CENTRE, HIMAKROM",WESTERN,AHANTA,AHANTA ,349
W00334,R C PRIM SCH PRINCESS,WESTERN,AHANTA,AHANTA ,376
W00335,"COMM CENTRE, OBOKROM",WESTERN,AHANTA,AHANTA ,560
W00336,COMM. CENTRE AMONLEBANEHO,WESTERN,AHANTA,AHANTA ,494
W00337,"D A PRIM SCH, NSEMABA MPANYINASA",WESTERN,AHANTA,AHANTA ,355
W00338,D/A PRIM SCH.ABASE-TUMENTU,WESTERN,AHANTA,AHANTA ,627
W00339,D/A PRIM SCH. ADJUMAKO,WESTERN,AHANTA,AHANTA ,656
W00340,D/A K.G. MPATASE,WESTERN,AHANTA,AHANTA ,560
W00341,D A JHS ABURA (A),WESTERN,AHANTA,AHANTA ,564
W00342,D A JHS ABURA (B),WESTERN,AHANTA,AHANTA ,564
W00343,R C PRIM SCH ABURA,WESTERN,AHANTA,AHANTA ,1066
W00344,PRESBY PRIM SCH GYABENKROM,WESTERN,AHANTA,AHANTA ,878
W00345,COMM.CENTRE MFETA,WESTERN,AHANTA,AHANTA ,372
W00346,COMM. CENTRE ANYAANO,WESTERN,AHANTA,AHANTA ,285
W00347,S D A JHS ENMOKANWO,WESTERN,AHANTA,AHANTA ,283
W00348,COMM. CENTRE FRIKPOLE,WESTERN,AHANTA,AHANTA ,86
W00349,ANGLICAN PRIM SCH EGYAMBRA,WESTERN,AHANTA,AHANTA ,457
W00350,D A JHS EGYAMBRA,WESTERN,AHANTA,AHANTA ,439
W00351,D A JHS BUSUA,WESTERN,AHANTA,AHANTA ,632
W00352,METHODIST PRIM SCH BUSUA,WESTERN,AHANTA,AHANTA ,576
W00353,D A JHS AZANI,WESTERN,AHANTA,AHANTA ,405
W00354,R C PRIM SCH BUTRE,WESTERN,AHANTA,AHANTA ,518
W00355,COMM. CENTRE ANWONA BEACH,WESTERN,AHANTA,AHANTA ,106
W00356,D A PRIM SCH AHUNTUMANO,WESTERN,AHANTA,AHANTA ,339
W00357,"COMM. CENTRE, SANKOR",WESTERN,AHANTA,AHANTA ,449
W00358,COMM. CENTER YAAKO,WESTERN,AHANTA,AHANTA ,235
W00359,COMM. CENTRE BOFUN,WESTERN,AHANTA,AHANTA ,84
W00360,"DICOVE CASTLE,UPPER DIXCOVE",WESTERN,AHANTA,AHANTA ,562
W00361,"COMM CENTRE,SHANKAMA UPPER DIXCOVE",WESTERN,AHANTA,AHANTA ,442
W00362,"COMM. CENTRE,EKUTUASE",WESTERN,AHANTA,AHANTA ,450
W00363,"COMM.CENTRE,PARADISE,LOWER DIXCOVE",WESTERN,AHANTA,AHANTA ,861
W00364,"COMM.CENTRE,BENZEBULOR,LOWER DIXCOVE",WESTERN,AHANTA,AHANTA ,584
W00365,"COMM.CENTRE OHIAMANKYEN,LOWER DIXCOVE",WESTERN,AHANTA,AHANTA ,318
W00366,D A PRIM SCH ACHONWA,WESTERN,AHANTA,AHANTA ,366
W00367,"COMM.CENTRE, MEDINYA",WESTERN,AHANTA,AHANTA ,79
W00368,"COMM.CENTRE, NTAAKROM",WESTERN,AHANTA,AHANTA ,426
W00369,"COMM,\.CENTRE, ELLUBOBANKATA",WESTERN,AHANTA,AHANTA ,453
W00370,"COMM.CENTRE, BOEKROM",WESTERN,AHANTA,AHANTA ,393
W00371,D A PRIM SCH ALUAZO,WESTERN,AHANTA,AHANTA ,63
W00372,"COMM.CENTRE, KWAMANFOKROM",WESTERN,AHANTA,AHANTA ,179
W00373,"COMM.CENTRE, BAKANO",WESTERN,AHANTA,AHANTA ,502
W00374,"COMM.CENTRE, EBUOM OLD TOWN AKWIDAA",WESTERN,AHANTA,AHANTA ,444
W00375,"S D A PRIM.SCH,NEW TOWN AKWIDAA",WESTERN,AHANTA,AHANTA ,576
W00376,"COMM.CENTRE,AKYENMU",WESTERN,AHANTA,AHANTA ,151
W00377,"COMM.CENTRE,KATAKRO",WESTERN,AHANTA,AHANTA ,173
W00378,R C PRIM SCH CAPE THREE POINT,WESTERN,AHANTA,AHANTA ,315
W00379,D A JHS CAPE THREE POINT,WESTERN,AHANTA,AHANTA ,227
W01338,D C PRIMARY SCHOOL ENCHI,WESTERN,AOWIN,AOWIN,1060
W01339,"AREA COUNCIL OFFICE,ENCHI",WESTERN,AOWIN,AOWIN,864
W01340,PRESBY DAY CARE CENTRE ENCHI,WESTERN,AOWIN,AOWIN,706
W01341,"FIRE SERVICE STATION,ENCHI (A)",WESTERN,AOWIN,AOWIN,574
W01342,"FIRE SERVICE STATION,ENCHI (B)",WESTERN,AOWIN,AOWIN,576
W01343,D C PRIMARY. SCH.OOL JENSUE,WESTERN,AOWIN,AOWIN,1059
W01344,DISTRICT ASSEMBLY HALL KOKOADO-ENCHI,WESTERN,AOWIN,AOWIN,857
W01345,METHODIST DAY CARE CENTRE ENCHI (A),WESTERN,AOWIN,AOWIN,633
W01346,METHODIST DAY CARE CENTRE ENCHI (B),WESTERN,AOWIN,AOWIN,634
W01347,METHODIST PRIMARY SCHOOL ENCHI (B),WESTERN,AOWIN,AOWIN,589
W01348,"FUNERAL GROUNDS,ZONGO-ENCHI",WESTERN,AOWIN,AOWIN,809
W01349,R.C JUNIOR HIGH SCHOOL BEGYAHASO,WESTERN,AOWIN,AOWIN,1003
W01350,"D C JUNIOR HIGH SCHOOL,NYANKOMAN (A)",WESTERN,AOWIN,AOWIN,678
W01351,COMMUNITY CENTRE NYANKOMAN,WESTERN,AOWIN,AOWIN,653
W01352,D.C PRIMARY SCHOOL AMOWIE,WESTERN,AOWIN,AOWIN,566
W01353,COMMUNITY CENTRE JUKWA,WESTERN,AOWIN,AOWIN,467
W01354,"COCOA SHED, ABOTARE YE",WESTERN,AOWIN,AOWIN,243
W01355,"COCOA SHED, YAW MENSAHKROM",WESTERN,AOWIN,AOWIN,263
W01356,D.C PRIMARY SCHOOL KRAMOKROM,WESTERN,AOWIN,AOWIN,1071
W01357,D.C PRIMARY SCHOOL ESUOKLO,WESTERN,AOWIN,AOWIN,608
W01358,COCOA SHED NZAMAIN,WESTERN,AOWIN,AOWIN,640
W01359,COCOA SHED BONGOSO,WESTERN,AOWIN,AOWIN,726
W01360,D.C PRIMARY SCHOOL BONFANO,WESTERN,AOWIN,AOWIN,243
W01361,COCOA SHED BONGOSO MIM,WESTERN,AOWIN,AOWIN,362
W01362,COCOA SHED NIWUENTE,WESTERN,AOWIN,AOWIN,437
W01363,D C PRIMARY MORCHERKROM,WESTERN,AOWIN,AOWIN,581
W01364,COCOA SHED NYAMEASA,WESTERN,AOWIN,AOWIN,343
W01365,ANGLICAN PRIMARY A  AMONIE,WESTERN,AOWIN,AOWIN,778
W01366,ANGLICAN PRIMARY B  AMONIE,WESTERN,AOWIN,AOWIN,245
W01367,COCOA SHED KANGABOIN,WESTERN,AOWIN,AOWIN,255
W01368,R.C PRIMARY SCHOOL JEMA (A),WESTERN,AOWIN,AOWIN,814
W01369,R.C PRIMARY SCHOOL JEMA (B),WESTERN,AOWIN,AOWIN,819
W01370,D.C PRIMARY SCHOOL JEMA,WESTERN,AOWIN,AOWIN,887
W01371,D.C JUNIOR HIGH SCHOOL JEMA,WESTERN,AOWIN,AOWIN,981
W01372,ANGLICAN PRIMARY B SCHOOL. ASEMKROM,WESTERN,AOWIN,AOWIN,653
W01373,ANGLICAN PRIMARY ACHIMFO,WESTERN,AOWIN,AOWIN,789
W01374,D.C JUNIOR HIGH SCHOOL ACHIMFO,WESTERN,AOWIN,AOWIN,559
W01375,D C PRIMARY ADJAKAA,WESTERN,AOWIN,AOWIN,512
W01376,METHODIST PRIMARY SCHOOL ABOKYIA,WESTERN,AOWIN,AOWIN,734
W01377,D C PRIMARY SCHOOL BANASO,WESTERN,AOWIN,AOWIN,555
W01378,COCOA SHED MONKEY YARD,WESTERN,AOWIN,AOWIN,322
W01379,D.C PRIMARY SCHOOL ADJEIKROM,WESTERN,AOWIN,AOWIN,879
W01380,R C PRIMARY YIWABRA,WESTERN,AOWIN,AOWIN,718
W01381,D C PRIMARY JOMORO,WESTERN,AOWIN,AOWIN,455
W01382,"COCOA SHED, ASANTEKROM",WESTERN,AOWIN,AOWIN,177
W01383,D.C PRIMARY SCHOOL YANNEY CAMP,WESTERN,AOWIN,AOWIN,384
W01384,"COCOA SHED, OPPONGKROM",WESTERN,AOWIN,AOWIN,265
W01385,D.C PRIMARY SCHOOL. DOMEABRA NO. 2,WESTERN,AOWIN,AOWIN,191
W01386,COCOA SHED DOMEABRA,WESTERN,AOWIN,AOWIN,280
W01387,D.C PRIMARY SCHOOL OHIAMADWEN,WESTERN,AOWIN,AOWIN,254
W01388,D C PRIMARY SCHOOL AQUAI ALLAH,WESTERN,AOWIN,AOWIN,1041
W01389,D C PRIMARY AMANSHIA,WESTERN,AOWIN,AOWIN,721
W01390,COCOA SHED OBOURKROM,WESTERN,AOWIN,AOWIN,113
W01391,COCOA SHED NYAMEBEKYERE,WESTERN,AOWIN,AOWIN,334
W01392,D C PRIMARY SCHOOL ANKAASE,WESTERN,AOWIN,AOWIN,566
W01393,COCOA SHED TETTEY JUNCTION,WESTERN,AOWIN,AOWIN,396
W01394,"DC PRIM SCH, CAMP FOUR",WESTERN,AOWIN,AOWIN,491
W01395,COCOA SHED KUSIKROM,WESTERN,AOWIN,AOWIN,248
W01396,COCOA SHED KONSOROKROM,WESTERN,AOWIN,AOWIN,167
W01397,COCOA SHED PAPUESO,WESTERN,AOWIN,AOWIN,260
W01398,D C PRIMARY SCHOOL MEREDANE,WESTERN,AOWIN,AOWIN,201
W01399,D C PRIMARY SCHOOL DISUENO,WESTERN,AOWIN,AOWIN,570
W01400,D C PRIMARY SCHOOL AKURAKESEM,WESTERN,AOWIN,AOWIN,182
W01401,D C PRIM SCH NYAMEBOAME,WESTERN,AOWIN,AOWIN,220
W01402,D.A PRIM. NYAMEBEKYERE,WESTERN,AOWIN,AOWIN,202
W01403,COCOA SHED AYITTEYKROM,WESTERN,AOWIN,AOWIN,191
W01404,D C PRIMARY SCHOOL DAMOAKROM,WESTERN,AOWIN,AOWIN,178
W01405,COCOA SHED ESUEKYIR,WESTERN,AOWIN,AOWIN,553
W01406,D C PRIMARY SCHOOL  FREETOWN,WESTERN,AOWIN,AOWIN,290
W01407,D C PRIMARY SCHOOL KOJOBORTEYKROM,WESTERN,AOWIN,AOWIN,161
W01408,R C PRIMARY SCHOOL NEW YAKASI (A),WESTERN,AOWIN,AOWIN,820
W01409,R C PRIMARY SCHOOL NEW YAKASI (B),WESTERN,AOWIN,AOWIN,823
W01410,D.C JUNIOR HIGH SCHOOL NEW YAKASI (A),WESTERN,AOWIN,AOWIN,621
W01411,D.C JUNIOR HIGH SCHOOL NEW YAKASI (B),WESTERN,AOWIN,AOWIN,623
W01412,D C PRIMARY SCHOOL OLD YAKASI (A),WESTERN,AOWIN,AOWIN,714
W01413,D C PRIMARY SCHOOL OLD YAKASI (B),WESTERN,AOWIN,AOWIN,714
W01414,COCOA SHED APUGYA,WESTERN,AOWIN,AOWIN,724
W01415,COCOA SHED ADUAKO,WESTERN,AOWIN,AOWIN,227
W01416,D C PRIMARY SCHOOL AKONTOMBRA NKWANTA,WESTERN,AOWIN,AOWIN,622
W01417,COCOA SHED SERGEANTKROM,WESTERN,AOWIN,AOWIN,307
W01418,"COCOA SHED,ANHWEA NKWANTA",WESTERN,AOWIN,AOWIN,224
W01419,D C PRIMARY SCHOOL ADIEPENA,WESTERN,AOWIN,AOWIN,284
W01420,D.ACPRIMARY SCHOOL. DABIASEM,WESTERN,AOWIN,AOWIN,337
W01421,COCOA SHED AFODWA,WESTERN,AOWIN,AOWIN,656
W01422,DC PRIMARY SCHOOL TECHIMAN,WESTERN,AOWIN,AOWIN,389
W01423,DA PRIMARY SCHOOL SUSANSO,WESTERN,AOWIN,AOWIN,410
W01424,COCOA SHED FAWOKABRA,WESTERN,AOWIN,AOWIN,342
W01425,DC PRIMARY SCHOOL ADONIKROM,WESTERN,AOWIN,AOWIN,806
W01426,ANGLICAN  PRIMARY A  SUSAN,WESTERN,AOWIN,AOWIN,521
W01427,COCOA SHED J K KROM,WESTERN,AOWIN,AOWIN,609
W01934,PBC COCOA SHED YANKWAA,WESTERN,BIA EAST DISTRICT,BIA EAST,277
W01935,PBC COCOA SHED PEWODIE,WESTERN,BIA EAST DISTRICT,BIA EAST,413
W01936,"ADWUMAPA COCOA SHED, ADIEMBRA-ASUBONTENG",WESTERN,BIA EAST DISTRICT,BIA EAST,582
W01937,COCOA SHED ABOTARE YE,WESTERN,BIA EAST DISTRICT,BIA EAST,695
W01938,"D C PRIMARY SCHOOL, AMANGOASE",WESTERN,BIA EAST DISTRICT,BIA EAST,611
W01939,"PBC COCOA SHED, MARFOKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,113
W01940,R C PRIM. SCH. KAASE,WESTERN,BIA EAST DISTRICT,BIA EAST,732
W01941,TAWHEED ENGLISH ARABIC J.HS KAASE,WESTERN,BIA EAST DISTRICT,BIA EAST,583
W01942,PBC COCOA SHED NYAME BEKYERE,WESTERN,BIA EAST DISTRICT,BIA EAST,364
W01943,"PBC COCOA SHED, ADUMKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,690
W01944,"PBC COCOA SHED, ALHAJIKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,273
W01945,"ADWUMA PA COCOA SHED, ALHAJIKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,442
W01946,"D C PRIMARY SCHOOL, NEW WIAWSO",WESTERN,BIA EAST DISTRICT,BIA EAST,307
W01947,"ROMAN CATHOLIC CHURCH,AHIMAKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,460
W01948,"D C PRIMARY SCHOOL, AHIMAKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,698
W01949,D C PRIMARY SCHOOL AMOATENKROM,WESTERN,BIA EAST DISTRICT,BIA EAST,541
W01950,D C PRIMARY SCHOOL KWABENA NKATAA,WESTERN,BIA EAST DISTRICT,BIA EAST,581
W01951,D C PRIMARY SCHOOL AMANFOKROM,WESTERN,BIA EAST DISTRICT,BIA EAST,192
W01952,"PBC COCOA SHED,GYAUKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,253
W01953,"PBC COCOA SHED,DANKWAKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,153
W01954,"PBC COCOA SHED,CARPENTERKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,290
W01955,D.C PRIMARY SCHOOL'A'ADABOKROM,WESTERN,BIA EAST DISTRICT,BIA EAST,808
W01956,"PBC COCOA SHED,ADABOKROM (A)",WESTERN,BIA EAST DISTRICT,BIA EAST,568
W01957,"PBC COCOA SHED,ADABOKROM (B)",WESTERN,BIA EAST DISTRICT,BIA EAST,570
W01958,"CHURCH OF CHRIST,ADABOKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,781
W01959,"R.C PRIMARY SCHOOL, KWASARE",WESTERN,BIA EAST DISTRICT,BIA EAST,783
W01960,"D C PRIMARY SCHOOL, AKWABENKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,431
W01961,"D C PRIMARY SCHOOL, AHINFULKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,435
W01962,"D C PRIMARY SCHOOL, KOFI YEBOAKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,308
W01963,"COCOA SHED, SOWODADIEM",WESTERN,BIA EAST DISTRICT,BIA EAST,390
W01964,"D C PRIMARY SCHOOL, ATUAKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,507
W01965,"D C PRIMARY SCHOOL,CAMP 15 JUNCTION",WESTERN,BIA EAST DISTRICT,BIA EAST,682
W01966,ENGLISH-ARABIC SCH.CAMP 15 JUNCTION,WESTERN,BIA EAST DISTRICT,BIA EAST,428
W01967,D C PRIMARY  SCHOOL CAMP 15,WESTERN,BIA EAST DISTRICT,BIA EAST,730
W01968,"D C PRIMARY SCHOOL,SEBEBIA",WESTERN,BIA EAST DISTRICT,BIA EAST,525
W01969,"PBC COCOA SHED,OWUNTAA",WESTERN,BIA EAST DISTRICT,BIA EAST,565
W01970,"D C PRIMARY SCHOOL,KOJO ARMAH",WESTERN,BIA EAST DISTRICT,BIA EAST,175
W01971,"PBC COCOA SHED,NTENSERE",WESTERN,BIA EAST DISTRICT,BIA EAST,589
W01972,"D.C PRIMARY SCHOOL,ADIENKYEE",WESTERN,BIA EAST DISTRICT,BIA EAST,347
W01973,D C PRIMARY SCHOOL FOSUKROM,WESTERN,BIA EAST DISTRICT,BIA EAST,898
W01974,"FEDCO COCOA SHED,MENSAKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,306
W01975,"D.C PRIMARY SCHOOL,AMADUKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,345
W01976,"COCOA SHED,DRAMANIKROM",WESTERN,BIA EAST DISTRICT,BIA EAST,325
W01977,"COCOA SHED,NYAME BEKYERE",WESTERN,BIA EAST DISTRICT,BIA EAST,422
W01978,D C PRIMARY  SCHOOL ASEMNYINAKROM,WESTERN,BIA EAST DISTRICT,BIA EAST,906
W01979,"D.C PRIMARY SCHOOL,BETHLEHEM",WESTERN,BIA EAST DISTRICT,BIA EAST,371
W01980,"D.C J.H.S,PAMPRAMASE",WESTERN,BIA EAST DISTRICT,BIA EAST,383
W01981,"D C PRIMARY  SCHOOL,ACHIASE (A)",WESTERN,BIA EAST DISTRICT,BIA EAST,572
W01982,"D C PRIMARY  SCHOOL,ACHIASE (B)",WESTERN,BIA EAST DISTRICT,BIA EAST,575
W01983,"D.C PRIMARY SCHOOL,SIKAFREMOGYA",WESTERN,BIA EAST DISTRICT,BIA EAST,415
W01836,D C PRIM SCH DANSOKROM,WESTERN,BIA WEST DISTRICT,BIA WEST,361
W01837,COCOA SHED TWEAPEASE,WESTERN,BIA WEST DISTRICT,BIA WEST,215
W01838,D C PRIM SCH NTONSUE,WESTERN,BIA WEST DISTRICT,BIA WEST,564
W01839,D C PRIM SCH ASAFO ADJEI,WESTERN,BIA WEST DISTRICT,BIA WEST,404
W01840,D C PRIM SCHOOL ASANTEMAN,WESTERN,BIA WEST DISTRICT,BIA WEST,446
W01841,D C PRIM SCH MEMPEASEM,WESTERN,BIA WEST DISTRICT,BIA WEST,400
W01842,D C PRIM SCH CANAAN,WESTERN,BIA WEST DISTRICT,BIA WEST,264
W01843,D C PRIMARY SCHOOL ELLUOKROM,WESTERN,BIA WEST DISTRICT,BIA WEST,868
W01844,INFORMATION CENTER ELLUOKROM,WESTERN,BIA WEST DISTRICT,BIA WEST,661
W01845,D C PRIMARY SCH MFANTSIMAN,WESTERN,BIA WEST DISTRICT,BIA WEST,561
W01846,D C PRIMARY SCHOOL TIGAREKROM,WESTERN,BIA WEST DISTRICT,BIA WEST,510
W01847,COCOA SHED AWUNI CAMP,WESTERN,BIA WEST DISTRICT,BIA WEST,628
W01848,D C PRIM SCH AKWEIKROM,WESTERN,BIA WEST DISTRICT,BIA WEST,466
W01849,D C PRIMARY SCHOOL SIKANEASEM,WESTERN,BIA WEST DISTRICT,BIA WEST,604
W01850,D C PRIM SCH YEREPEMSO,WESTERN,BIA WEST DISTRICT,BIA WEST,404
W01851,D C PRIM SCH ADDO NKWANTA,WESTERN,BIA WEST DISTRICT,BIA WEST,401
W01852,R C JHS ASUONTAA,WESTERN,BIA WEST DISTRICT,BIA WEST,943
W01853,D C JHS ASUONTAA,WESTERN,BIA WEST DISTRICT,BIA WEST,590
W01854,D C PRIM SCH NYAME BEKYERE,WESTERN,BIA WEST DISTRICT,BIA WEST,144
W01855,ADWUMAPA COCOA SHED ADOMKROM,WESTERN,BIA WEST DISTRICT,BIA WEST,128
W01856,METH PRIM 'A' SCH ADJOAFUA (A),WESTERN,BIA WEST DISTRICT,BIA WEST,595
W01857,METH PRIM 'A' SCH ADJOAFUA (B),WESTERN,BIA WEST DISTRICT,BIA WEST,596
W01858,CATHOLIC OLD MISSION ADJOAFUA,WESTERN,BIA WEST DISTRICT,BIA WEST,926
W01859,METH JHS ADJOAFUA,WESTERN,BIA WEST DISTRICT,BIA WEST,743
W01860,"METH PRIM ""B"" SCH ADJOAFUA",WESTERN,BIA WEST DISTRICT,BIA WEST,621
W01861,D C PRIM SCH NYAME BEKYERE,WESTERN,BIA WEST DISTRICT,BIA WEST,196
W01862,D C PRIM SCH OSONOKROM,WESTERN,BIA WEST DISTRICT,BIA WEST,239
W01863,D C PRIM SCH MESRE NYAME,WESTERN,BIA WEST DISTRICT,BIA WEST,244
W01864,D C PRIM SCH KRAMOKROM,WESTERN,BIA WEST DISTRICT,BIA WEST,392
W01865,D C PRIM SCH PANABO,WESTERN,BIA WEST DISTRICT,BIA WEST,218
W01866,PBC COCOA SHED KWAKU DUAKROM,WESTERN,BIA WEST DISTRICT,BIA WEST,409
W01867,PBC COCOA SHED NIPAHIAMBOA,WESTERN,BIA WEST DISTRICT,BIA WEST,160
W01868,D C PRIM SCH NEW DEBISO,WESTERN,BIA WEST DISTRICT,BIA WEST,768
W01869,D C PRIM SCH ASUOPIRI,WESTERN,BIA WEST DISTRICT,BIA WEST,778
W01870,"D C JHS ""A"" DEBISO",WESTERN,BIA WEST DISTRICT,BIA WEST,950
W01871,AKUAFO ADAMFO DEPOT SAKORA PARK DEBISO,WESTERN,BIA WEST DISTRICT,BIA WEST,962
